2015-05-09,241.832001
2015-05-10,240.296005
2015-05-11,242.158005
2015-05-12,241.112
2015-05-13,236.376999
2015-05-14,236.929001
2015-05-15,237.604996
2015-05-16,236.153
2015-05-17,236.802002
2015-05-18,233.128006
2015-05-19,231.947006
2015-05-20,234.018005
2015-05-21,235.343994
2015-05-22,240.348007
2015-05-23,238.871994
2015-05-24,240.953003
2015-05-25,237.110001
2015-05-26,237.115997
2015-05-27,237.283005
2015-05-28,237.408005
2015-05-29,237.095993
2015-05-30,233.345001
2015-05-31,230.190002
2015-06-01,222.925995
2015-06-02,225.802994
2015-06-03,225.873993
2015-06-04,224.324005
2015-06-05,224.951996
2015-06-06,225.619003
2015-06-07,222.880997
2015-06-08,228.488998
2015-06-09,229.048004
2015-06-10,228.802994
2015-06-11,229.705002
2015-06-12,229.981995
2015-06-13,232.401993
2015-06-14,233.542999
2015-06-15,236.822998
2015-06-16,250.895004
2015-06-17,249.283997
2015-06-18,249.007004
2015-06-19,244.606003
2015-06-20,245.212006
2015-06-21,243.944
2015-06-22,246.990005
2015-06-23,244.296005
2015-06-24,240.514999
2015-06-25,242.798996
2015-06-26,243.593994
2015-06-27,250.990005
2015-06-28,249.011002
2015-06-29,257.063995
2015-06-30,263.071991
2015-07-01,258.621002
2015-07-02,255.412003
2015-07-03,256.335999
2015-07-04,260.885986
2015-07-05,271.912994
2015-07-06,269.029999
2015-07-07,266.207001
2015-07-08,270.785004
2015-07-09,269.227997
2015-07-10,284.894012
2015-07-11,293.11499
2015-07-12,310.867004
2015-07-13,292.053986
2015-07-14,287.463989
2015-07-15,285.82901
2015-07-16,278.088989
2015-07-17,279.471985
2015-07-18,274.901001
2015-07-19,273.614014
2015-07-20,278.980988
2015-07-21,275.833008
2015-07-22,277.221985
2015-07-23,276.049011
2015-07-24,288.278015
2015-07-25,288.696991
2015-07-26,292.686005
2015-07-27,293.623993
2015-07-28,294.427002
2015-07-29,289.589996
2015-07-30,287.721985
2015-07-31,284.649994
2015-08-01,281.601013
2015-08-02,282.614014
2015-08-03,281.22699
2015-08-04,285.217987
2015-08-05,281.881989
2015-08-06,278.576996
2015-08-07,279.584991
2015-08-08,260.997009
2015-08-09,265.083008
2015-08-10,264.470001
2015-08-11,270.385986
2015-08-12,266.376007
2015-08-13,264.079987
2015-08-14,265.679993
2015-08-15,261.550995
2015-08-16,258.506989
2015-08-17,257.976013
2015-08-18,211.078995
2015-08-19,226.684006
2015-08-20,235.350006
2015-08-21,232.569
2015-08-22,230.389999
2015-08-23,228.169006
2015-08-24,210.494995
2015-08-25,221.608994
2015-08-26,225.830994
2015-08-27,224.768997
2015-08-28,231.395996
2015-08-29,229.779999
2015-08-30,228.761002
2015-08-31,230.056
